run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.sparse_categorical_accuracy,metrics.time_total,metrics.running_time,metrics.power_draw,metrics.sparse_top_k_categorical_accuracy,metrics.loss,metrics.parameters,params.n_samples,params.model,params.batch_size,params.subset,params.nogpu,params.software,params.architecture,params.datadir,params.dataset,params.task,tags.mlflow.source.git.commit,tags.mlflow.gitRepoURL,tags.mlflow.project.env,tags.mlflow.project.entryPoint,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.repoURL,tags.mlflow.project.backend,tags.mlflow.user,tags.mlflow.source.name
04ed9a1f2b584b9b977378d020e75097,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/04ed9a1f2b584b9b977378d020e75097/artifacts,2024-10-17 11:17:54.446000+00:00,2024-10-17 11:23:49.957000+00:00,0.8377161622047424,340.1636999110051,0.06123558954293521,15.112854084531046,0.9688400626182556,1.5451855659484863,54431388.0,5555,EfficientNetV2M,4,1,1,Tensorflow 2.17.0,13th Gen Intel(R) Core(TM) i9-13900K,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,valuable-crab-38,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
4dee4eb933464b569f2a8153a767fdca,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/4dee4eb933464b569f2a8153a767fdca/artifacts,2024-10-17 11:15:07.546000+00:00,2024-10-17 11:17:38.040000+00:00,0.8395400047302246,130.5165502000018,0.002610331004000036,0.999688779718632,0.9690399765968323,1.5479077100753784,54431388.0,50000,EfficientNetV2M,8,1,0,Tensorflow 2.17.0,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,sedate-ox-818,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
56423257cb92408fbe37e92b11d662ae,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/56423257cb92408fbe37e92b11d662ae/artifacts,2024-10-17 11:08:45.255000+00:00,2024-10-17 11:14:51.198000+00:00,0.8440201878547668,346.0804968030134,0.12462387353367424,31.386595991170935,0.9722622632980347,1.576278805732727,119027848.0,2777,EfficientNetV2L,4,1,1,Tensorflow 2.17.0,13th Gen Intel(R) Core(TM) i9-13900K,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,useful-ox-346,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
0a96afd60b01444c94c701d77fb2d5a6,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/0a96afd60b01444c94c701d77fb2d5a6/artifacts,2024-10-17 11:06:11.642000+00:00,2024-10-17 11:08:28.826000+00:00,0.8467199802398682,112.15293377701892,0.004486117351080757,1.7781144775709614,0.9693999886512756,1.5707553625106812,119027848.0,25000,EfficientNetV2L,8,1,0,Tensorflow 2.17.0,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,upset-shark-8,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
22174ffe79b54b5a9d753582a50193cc,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/22174ffe79b54b5a9d753582a50193cc/artifacts,2024-10-17 11:04:54.552000+00:00,2024-10-17 11:05:55.271000+00:00,0.806556224822998,49.41956387500977,0.00889641113861562,2.273817162087575,0.9510086178779602,0.8307600617408752,14467622.0,5555,EfficientNetV2B3,16,1,1,Tensorflow 2.17.0,13th Gen Intel(R) Core(TM) i9-13900K,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,colorful-kit-37,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
bd8b5e7b2d3a4f47b3195a584cea2e6e,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/bd8b5e7b2d3a4f47b3195a584cea2e6e/artifacts,2024-10-17 11:03:52.802000+00:00,2024-10-17 11:04:38.136000+00:00,0.8044800162315369,31.710431951010836,0.0006342086390202168,0.2271251601233568,0.9487000107765198,0.8310664892196655,14467622.0,50000,EfficientNetV2B3,16,1,0,Tensorflow 2.17.0,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,unequaled-shoat-108,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
5bfd241a517b49a594c085c4976df9e1,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/5bfd241a517b49a594c085c4976df9e1/artifacts,2024-10-17 11:02:55.262000+00:00,2024-10-17 11:03:36.824000+00:00,0.7810693383216858,30.02601806700113,0.005405223774437647,1.3060438260800142,0.9288294911384583,0.956079363822937,10178374.0,5555,EfficientNetV2B2,32,1,1,Tensorflow 2.17.0,13th Gen Intel(R) Core(TM) i9-13900K,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,crawling-seal-431,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
14f2efd95bcc423aaf0a1679337965f1,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/14f2efd95bcc423aaf0a1679337965f1/artifacts,2024-10-17 11:01:41.898000+00:00,2024-10-17 11:02:38.876000+00:00,0.7737399935722351,44.19890994898742,0.0008839781989797484,0.24343140210253197,0.9299799799919128,0.9704636931419373,10178374.0,50000,EfficientNetV2B2,4,1,0,Tensorflow 2.17.0,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,efficient-skink-40,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
7a908e8053474d98be3552a1e063cc4f,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/7a908e8053474d98be3552a1e063cc4f/artifacts,2024-10-17 11:00:52.399000+00:00,2024-10-17 11:01:25.910000+00:00,0.7575867176055908,22.420246433990545,0.004036047962914589,0.9618485680459766,0.9228684902191162,1.0342844724655151,8212124.0,5555,EfficientNetV2B1,32,1,1,Tensorflow 2.17.0,13th Gen Intel(R) Core(TM) i9-13900K,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,rogue-bug-441,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
eb67e00ec8674bc6ba6d2a8e2119f801,505870579077559377,FINISHED,file:///home/fischer/repos/mlprops/mlruns/505870579077559377/eb67e00ec8674bc6ba6d2a8e2119f801/artifacts,2024-10-17 10:59:44.542000+00:00,2024-10-17 11:00:36.012000+00:00,0.758679986000061,39.14200554200215,0.000782840110840043,0.20208747402321117,0.922540009021759,1.034639835357666,8212124.0,50000,EfficientNetV2B1,4,1,0,Tensorflow 2.17.0,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Inference,cffb688f494625a970032212c81e6b088a04ca5a,https://github.com/raphischer/mlprops.git,conda,main.py,upset-crab-798,PROJECT,https://github.com/raphischer/mlprops.git,local,fischer,file:///home/fischer/repos/mlprops#experiments/imagenet
