run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.sparse_categorical_accuracy,metrics.sparse_top_k_categorical_accuracy,metrics.running_time,metrics.parameters,metrics.loss,metrics.power_draw,metrics.time_total,params.software,params.n_samples,params.batch_size,params.datadir,params.task,params.seconds,params.nogpu,params.architecture,params.dataset,params.model,tags.mlflow.source.type,tags.mlflow.gitRepoURL,tags.mlflow.user,tags.mlflow.project.env,tags.mlflow.project.backend,tags.mlflow.source.git.commit,tags.mlflow.runName,tags.mlflow.source.git.repoURL,tags.mlflow.project.entryPoint,tags.mlflow.source.name
9ed336e57e78462c9fb9cde364ba0a6d,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/9ed336e57e78462c9fb9cde364ba0a6d/artifacts,2024-10-23 11:24:52.831000+00:00,2024-10-23 11:27:05.109000+00:00,0.6325358748435974,0.836911678314209,0.002161817216390762,2554968.0,1.6701171398162842,0.4841425090911716,121.63248386300984,Tensorflow 2.17.0,56264.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),MobileNetV3Small,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,colorful-penguin-795,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
5b214a5b5d034e2eab50faed4888cd40,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/5b214a5b5d034e2eab50faed4888cd40/artifacts,2024-10-23 11:22:33.970000+00:00,2024-10-23 11:24:51.394000+00:00,0.6323550939559937,0.8374788761138916,0.0004708285352252163,2554968.0,1.6684008836746216,0.11611930667440432,126.93913972500012,Tensorflow 2.17.0,269608.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),MobileNetV3Small,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,indecisive-trout-299,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
992cdb28a63b4bf982d9e786953bc0d6,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/992cdb28a63b4bf982d9e786953bc0d6/artifacts,2024-10-23 11:20:16.912000+00:00,2024-10-23 11:22:30.771000+00:00,0.713055431842804,0.8936265707015991,0.0034218464880781292,5507432.0,1.2785000801086426,0.7896973376397239,121.98198360700916,Tensorflow 2.17.0,35648.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),MobileNetV3Large,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,likeable-quail-133,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
af8a474166014f079056e3913cbc8297,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/af8a474166014f079056e3913cbc8297/artifacts,2024-10-23 11:18:20.455000+00:00,2024-10-23 11:20:15.484000+00:00,0.710209846496582,0.8928958773612976,0.0005315038915050407,5507432.0,1.2825535535812378,0.1406422631823236,103.94940508498983,Tensorflow 2.17.0,195576.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),MobileNetV3Large,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,nebulous-roo-236,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
cdb5533861874ae8ad57f7a4c8a0b835,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/cdb5533861874ae8ad57f7a4c8a0b835/artifacts,2024-10-23 11:15:56.442000+00:00,2024-10-23 11:18:17.192000+00:00,0.7805744409561157,0.9346818923950195,0.01829746884481151,22910480.0,0.975929856300354,4.7544565392401354,118.49440823899933,Tensorflow 2.17.0,6476.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),Xception,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,trusting-asp-517,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
407ed05ae88e435da2ab9c5a2e563b47,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/407ed05ae88e435da2ab9c5a2e563b47/artifacts,2024-10-23 11:13:45.556000+00:00,2024-10-23 11:15:55.019000+00:00,0.7770876288414001,0.9353441596031189,0.0008986312360669331,22910480.0,0.9759597182273865,0.3871574309026214,116.60998371698952,Tensorflow 2.17.0,129764.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),Xception,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,bold-elk-194,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
1f16567ab1c8415c962177bbd538c94a,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/1f16567ab1c8415c962177bbd538c94a/artifacts,2024-10-23 11:11:17.623000+00:00,2024-10-23 11:13:42.413000+00:00,0.6767899990081787,0.8710780143737793,0.023777407304906795,60380648.0,1.7475558519363403,6.190859678827772,118.22126911999658,Tensorflow 2.17.0,4972.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet152V2,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,stately-mare-340,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
22ca11d203ed4ece8e69f4fb314de0cc,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/22ca11d203ed4ece8e69f4fb314de0cc/artifacts,2024-10-23 11:08:56.552000+00:00,2024-10-23 11:11:16.234000+00:00,0.6788015365600586,0.8718661069869995,0.0014156952621387688,60380648.0,1.7346186637878418,0.5004726853367221,121.29110727900115,Tensorflow 2.17.0,85676.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),ResNet152V2,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,rumbling-owl-495,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
8657d5015e33403781f8b7bbcc63f676,422148156924771234,RUNNING,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/8657d5015e33403781f8b7bbcc63f676/artifacts,2024-10-23 11:07:07.980000+00:00,,,,,,,,,,,,/data/d1/fischer_diss/imagenet,,120,0,,,ResNet152V2,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,,a0822d66e4fec0d0de375a547481817c78d9028b,bouncy-colt-13,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
dc2af427b8f041268901090b2c836b54,422148156924771234,FAILED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/dc2af427b8f041268901090b2c836b54/artifacts,2024-10-23 11:07:00.922000+00:00,2024-10-23 11:07:06.893000+00:00,,,,,,,,,,,/data/d1/fischer_diss/imagenet,,120,0,,,ResNet152V2,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,unequaled-horse-619,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
ea656ee42d1d42d7b2a6ad465fdd2fd4,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/ea656ee42d1d42d7b2a6ad465fdd2fd4/artifacts,2024-10-23 11:04:37.895000+00:00,2024-10-23 11:06:56.913000+00:00,0.6706370711326599,0.8699143528938293,0.015559533614827243,44675560.0,1.786862850189209,4.5334120592489935,116.26083516998916,Tensorflow 2.17.0,7472.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet101V2,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,welcoming-whale-566,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
035fe1c5a2684d39ae8697608ace91c3,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/035fe1c5a2684d39ae8697608ace91c3/artifacts,2024-10-23 11:00:28+00:00,2024-10-23 11:02:49.490000+00:00,0.6697033047676086,0.8699895739555359,0.015599785904477515,44675560.0,1.7851897478103638,4.465406499965372,119.86875489000522,Tensorflow 2.17.0,7684.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet101V2,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,silent-asp-750,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
c78f18d91ca24fc180746071b8b9b108,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/c78f18d91ca24fc180746071b8b9b108/artifacts,2024-10-23 10:58:20.875000+00:00,2024-10-23 11:00:26.165000+00:00,0.672331690788269,0.869513213634491,0.0013980557626539322,44675560.0,1.786777138710022,0.3394763750735701,109.82007626799168,Tensorflow 2.17.0,78552.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),ResNet101V2,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,industrious-elk-781,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
cd23dfea846e41e9ba341a8b63fec20e,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/cd23dfea846e41e9ba341a8b63fec20e/artifacts,2024-10-23 10:30:23.852000+00:00,2024-10-23 10:33:04.511000+00:00,0.6724879145622253,0.8692522644996643,0.0013852564704214317,44675560.0,1.7875947952270508,0.34011684707749107,147.61847051398945,Tensorflow 2.17.0,106564.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),ResNet101V2,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,wistful-foal-702,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
2cba4f9fe18b43faa81af53ea15ffd4a,422148156924771234,FAILED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/2cba4f9fe18b43faa81af53ea15ffd4a/artifacts,2024-10-23 10:30:09.818000+00:00,2024-10-23 10:30:22.779000+00:00,,,,,,,,Tensorflow 2.17.0,,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),ResNet101V2,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,resilient-carp-792,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
972bd00cdafd4850aaba5f46c26d175a,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/972bd00cdafd4850aaba5f46c26d175a/artifacts,2024-10-23 10:27:11.406000+00:00,2024-10-23 10:30:05.771000+00:00,0.6536690592765808,0.8561151027679443,0.008579949276547346,25613800.0,1.7897518873214722,2.2452276985599884,119.26129494400811,Tensorflow 2.17.0,13900.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet50V2,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,overjoyed-deer-415,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
4ec9afaabb934779ab73a1884fda761b,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/4ec9afaabb934779ab73a1884fda761b/artifacts,2024-10-23 10:24:45.870000+00:00,2024-10-23 10:27:09.419000+00:00,0.6514512300491333,0.8554802536964417,0.0006185344125883328,25613800.0,1.802130103111267,0.20698379406598053,129.57058874900395,Tensorflow 2.17.0,209480.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),ResNet50V2,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,defiant-sloth-721,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
bec91e1f665348718be895ded5cfaf4e,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/bec91e1f665348718be895ded5cfaf4e/artifacts,2024-10-23 10:22:15.072000+00:00,2024-10-23 10:24:41.896000+00:00,0.7262090444564819,0.9001560211181641,0.02361787461544362,60419944.0,1.228702187538147,6.683291939721132,121.11246102799488,Tensorflow 2.17.0,5128.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet152,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,vaunted-elk-925,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
422032c2bb3f4bda9d2cbbe7b5140c07,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/422032c2bb3f4bda9d2cbbe7b5140c07/artifacts,2024-10-23 10:20:06.367000+00:00,2024-10-23 10:22:13.120000+00:00,0.7244111895561218,0.8996074795722961,0.0025788122977182266,60419944.0,1.226055383682251,0.6183463234609253,105.11238925499492,Tensorflow 2.17.0,40760.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),ResNet152,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,gaudy-auk-302,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
8d5f778fcfe34b5aa34aa82b976c65c6,422148156924771234,RUNNING,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/8d5f778fcfe34b5aa34aa82b976c65c6/artifacts,2024-10-23 10:19:24.555000+00:00,,,,,,,,,,,,/data/d1/fischer_diss/imagenet,,120,0,,,ResNet152,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,,a0822d66e4fec0d0de375a547481817c78d9028b,caring-perch-432,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
4b30451a25594b57811ae1c13e97ea88,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/4b30451a25594b57811ae1c13e97ea88/artifacts,2024-10-23 10:17:05.744000+00:00,2024-10-23 10:19:20.447000+00:00,0.7165203094482422,0.8948957324028015,0.01612932023531921,44707176.0,1.2741751670837402,4.534625719215297,117.55048587500642,Tensorflow 2.17.0,7288.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet101,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,sedate-smelt-993,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
ca959c8392be468e860ab405a4ec54fa,422148156924771234,FAILED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/ca959c8392be468e860ab405a4ec54fa/artifacts,2024-10-23 10:16:57.073000+00:00,2024-10-23 10:17:04.673000+00:00,,,,,,,,Tensorflow 2.17.0,,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet101,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,rogue-lynx-640,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
7162b1bb767b49ad9de091ad8e5b166f,422148156924771234,FAILED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/7162b1bb767b49ad9de091ad8e5b166f/artifacts,2024-10-23 10:16:49.425000+00:00,2024-10-23 10:16:55.962000+00:00,,,,,,,,,,,/data/d1/fischer_diss/imagenet,,120,1,,,ResNet101,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,chill-wolf-528,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
1e7da59d1c4148379109c18538dece3c,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/1e7da59d1c4148379109c18538dece3c/artifacts,2024-10-23 10:14:23.894000+00:00,2024-10-23 10:16:47.448000+00:00,0.7177804708480835,0.8957623243331909,0.0013959930675592066,44707176.0,1.2551347017288208,0.4070902331706971,126.16985344600108,Tensorflow 2.17.0,90380.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),ResNet101,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,bouncy-grub-210,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
6308b01a262d42e6a74b0d4dcbc6fae3,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/6308b01a262d42e6a74b0d4dcbc6fae3/artifacts,2024-10-23 10:12:05.466000+00:00,2024-10-23 10:14:19.940000+00:00,0.7003591656684875,0.8844109177589417,0.008720742566522116,25636712.0,1.3357652425765991,2.451642559207009,121.39273652598786,Tensorflow 2.17.0,13920.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet50,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,gentle-penguin-482,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
a1d543387e7542458b9d35bc2204f2c1,422148156924771234,FAILED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/a1d543387e7542458b9d35bc2204f2c1/artifacts,2024-10-23 10:11:58.348000+00:00,2024-10-23 10:12:04.350000+00:00,,,,,,,,Tensorflow 2.17.0,,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet50,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,sedate-moose-127,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
ba0ebc2eb8374c32b1ef0999067fe0f3,422148156924771234,FAILED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/ba0ebc2eb8374c32b1ef0999067fe0f3/artifacts,2024-10-23 10:11:51.331000+00:00,2024-10-23 10:11:57.270000+00:00,,,,,,,,Tensorflow 2.17.0,,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet50,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,delicate-ant-63,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
58df04272f8749a89ee716248fc58a39,422148156924771234,FAILED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/58df04272f8749a89ee716248fc58a39/artifacts,2024-10-23 10:11:42.102000+00:00,2024-10-23 10:11:50.197000+00:00,,,,,,,,Tensorflow 2.17.0,,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet50,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,calm-slug-953,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
36662cc783ae4d4f82316d520b0ce5eb,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/36662cc783ae4d4f82316d520b0ce5eb/artifacts,2024-10-23 10:09:24.886000+00:00,2024-10-23 10:11:40.264000+00:00,0.7008780241012573,0.8853563666343689,0.0006735813494762229,25636712.0,1.3248300552368164,0.27322798468431375,122.438229056992,Tensorflow 2.17.0,181772.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),ResNet50,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,calm-yak-625,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
43bb13477fb54759a690c82b6eec3c1d,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/43bb13477fb54759a690c82b6eec3c1d/artifacts,2024-10-23 10:06:41.135000+00:00,2024-10-23 10:09:20.907000+00:00,0.7061243057250977,0.8836380243301392,0.012347691958775796,5326716.0,1.315732479095459,1.1309682924918758,135.0837500290072,Tensorflow 2.17.0,10940.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),NASNetMobile,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,charming-steed-357,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
2b429f9313524c77b39fd309288bf2cb,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/2b429f9313524c77b39fd309288bf2cb/artifacts,2024-10-23 10:04:18.433000+00:00,2024-10-23 10:06:39.277000+00:00,0.6966681480407715,0.8818202018737793,0.0032811861115273734,5326716.0,1.344181776046753,0.37102644485354985,117.38771432600332,Tensorflow 2.17.0,35776.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),NASNetMobile,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,fun-wasp-23,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
ae113e832dbf4289803656cd7a139927,422148156924771234,FAILED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/ae113e832dbf4289803656cd7a139927/artifacts,2024-10-23 10:04:11.641000+00:00,2024-10-23 10:04:17.356000+00:00,,,,,,,,,,,/data/d1/fischer_diss/imagenet,,120,0,,,NASNetMobile,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,respected-ray-720,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
e6d86acd6dcd41258f18c0271dd57cd4,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/e6d86acd6dcd41258f18c0271dd57cd4/artifacts,2024-10-23 10:01:31.613000+00:00,2024-10-23 10:04:07.945000+00:00,0.8132961988449097,0.9558120965957642,0.04809896180692594,88949818.0,0.8559641242027283,13.523453206970588,120.82459205899796,Tensorflow 2.17.0,2512.0,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),NASNetLarge,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,puzzled-foal-954,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
7a326e181f1f40b3bf3a5c008a504d4b,422148156924771234,FAILED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/7a326e181f1f40b3bf3a5c008a504d4b/artifacts,2024-10-23 10:01:24.954000+00:00,2024-10-23 10:01:30.522000+00:00,,,,,,,,,,,/data/d1/fischer_diss/imagenet,,120,1,,,NASNetLarge,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,honorable-hen-796,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
da8e49dcdbdc41e9b2967f94cda2c8a6,422148156924771234,FAILED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/da8e49dcdbdc41e9b2967f94cda2c8a6/artifacts,2024-10-23 10:01:09.584000+00:00,2024-10-23 10:01:23.813000+00:00,,,,,,,,Tensorflow 2.17.0,,4,/data/d1/fischer_diss/imagenet,Inference,120,1,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),NASNetLarge,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,marvelous-sloth-737,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
aa65a3b50f504dd78c83daba1d2f04f0,422148156924771234,FINISHED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/aa65a3b50f504dd78c83daba1d2f04f0/artifacts,2024-10-23 09:58:29.782000+00:00,2024-10-23 10:01:07.799000+00:00,0.8193121552467346,0.9564153552055359,0.0043491419774798765,88949818.0,0.8338586091995239,1.1592882556120594,131.51805339899147,Tensorflow 2.17.0,30240.0,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),NASNetLarge,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,righteous-gull-631,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
b85cf5ef94154eb3ab2666e41fa6f1f4,422148156924771234,FAILED,file:///home/fischer/repos/mlprops/mlruns/422148156924771234/b85cf5ef94154eb3ab2666e41fa6f1f4/artifacts,2024-10-23 09:58:13.722000+00:00,2024-10-23 09:58:28.667000+00:00,,,,,,,,Tensorflow 2.17.0,,4,/data/d1/fischer_diss/imagenet,Inference,120,0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),NASNetLarge,PROJECT,https://github.com/raphischer/mlprops.git,fischer,conda,local,a0822d66e4fec0d0de375a547481817c78d9028b,calm-kite-11,https://github.com/raphischer/mlprops.git,main.py,file:///home/fischer/repos/mlprops#experiments/imagenet
